problem,xp,instance,proved,time,memory,best_val,best_lb,best_ub,nodes_bnb,nodes_dd
psp,B&B $(\alpha = 10)$,psp_100_10_95_100_3,False,1800.16,230.48,-719752,-719752,-572159,16720,1175562236
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_100_3,False,1800.08,231.6,-721133,-721133,-644105,17877,1000031434
psp,B&B $(\alpha = 100)$,psp_100_10_95_100_3,True,1328.13,212.15,-712215,-712215,-712215,9891,811205943
psp,MIP,psp_100_10_95_100_4,True,1293.84,0.0,-793065,-793065,-792989,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_100_4,True,1308.49,10323.12,-793065,-793065,-793065,3594091,518697276
psp,B&B $(\alpha = 1)$,psp_100_10_95_100_4,False,1800.08,161.18,-861655,-861655,-319864,70607,933384440
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_100_4,True,1700.82,9812.11,-793065,-793065,-793065,2682173,407583374
psp,B&B $(\alpha = 10)$,psp_100_10_95_100_4,False,1800.07,159.13,-851707,-851707,-385880,6942,860334633
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_100_4,False,1803.59,7782.17,-797243,-797243,-455204,61244,404788630
psp,B&B $(\alpha = 100)$,psp_100_10_95_100_4,False,1801.08,943.41,-814874,-814874,-450382,691,747214082
psp,MIP,psp_100_10_95_10_0,True,179.2,0.0,-477406,-477406,-477406,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_10_0,True,67.56,1476.67,-477406,-477406,-477406,303825,28203008
psp,B&B $(\alpha = 1)$,psp_100_10_95_10_0,False,1800.18,548.92,-477956,-477956,-405051,115370,919014132
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_10_0,True,72.52,1071.65,-477406,-477406,-477406,100020,22148554
psp,B&B $(\alpha = 10)$,psp_100_10_95_10_0,False,1800.17,179.18,-477406,-477406,-423468,10518,875726785
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_10_0,True,1749.1,609.46,-477406,-477406,-477406,108942,702437403
psp,B&B $(\alpha = 100)$,psp_100_10_95_10_0,False,1800.99,425.25,-477406,-477406,-451542,1489,820546913
psp,MIP,psp_100_10_95_10_1,True,54.72,0.0,-521905,-521905,-521905,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_10_1,True,0.89,15.21,-521905,-521905,-521905,3391,596106
psp,B&B $(\alpha = 1)$,psp_100_10_95_10_1,True,449.99,17.1,-521905,-521905,-521905,36997,326693361
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_10_1,True,0.25,27.35,-521905,-521905,-521905,720,186831
psp,B&B $(\alpha = 10)$,psp_100_10_95_10_1,True,44.88,26.34,-521905,-521905,-521905,1167,38035677
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_10_1,True,0.08,27.18,-521905,-521905,-521905,1,50309
psp,B&B $(\alpha = 100)$,psp_100_10_95_10_1,True,0.08,26.17,-521905,-521905,-521905,1,50309
psp,MIP,psp_100_10_95_10_2,True,76.7,0.0,-534015,-534015,-534015,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_10_2,True,2.77,34.36,-534015,-534015,-534015,12421,1681206
psp,B&B $(\alpha = 1)$,psp_100_10_95_10_2,True,1180.65,53.42,-534015,-534015,-534015,120174,830234851
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_10_2,True,4.74,31.04,-534015,-534015,-534015,5308,2488925
psp,B&B $(\alpha = 10)$,psp_100_10_95_10_2,True,352.15,27.08,-534015,-534015,-534015,8646,265208413
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_10_2,True,0.48,54.08,-534015,-534015,-534015,1,221423
psp,B&B $(\alpha = 100)$,psp_100_10_95_10_2,True,0.43,52.07,-534015,-534015,-534015,1,221423
psp,MIP,psp_100_10_95_10_3,True,51.73,0.0,-481918,-481918,-481918,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_10_3,True,20.56,194.21,-481918,-481918,-481918,121379,10772628
psp,B&B $(\alpha = 1)$,psp_100_10_95_10_3,False,1800.16,206.5,-481918,-481918,-427444,104233,1151595768
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_10_3,True,18.77,103.96,-481918,-481918,-481918,11869,7501166
psp,B&B $(\alpha = 10)$,psp_100_10_95_10_3,False,1800.05,53.31,-481918,-481918,-481372,19601,1235067621
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_10_3,True,728.34,216.29,-481918,-481918,-481918,16876,434902072
psp,B&B $(\alpha = 100)$,psp_100_10_95_10_3,True,410.75,208.29,-481918,-481918,-481918,3246,256934511
psp,MIP,psp_100_10_95_10_4,False,1800.0,0.0,-382698,-382698,-372914,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_10_4,True,709.45,6191.97,-382698,-382698,-382698,2284276,259284090
psp,B&B $(\alpha = 1)$,psp_100_10_95_10_4,False,1800.13,211.17,-384597,-384597,-252249,64143,831045508
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_10_4,True,893.17,5388.84,-382698,-382698,-382698,1058917,246318855
psp,B&B $(\alpha = 10)$,psp_100_10_95_10_4,False,1800.11,309.76,-382698,-382698,-297428,7232,813249871
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_10_4,False,1800.08,1942.71,-382698,-382698,-338846,36798,496017817
psp,B&B $(\alpha = 100)$,psp_100_10_95_10_4,False,1800.82,873.63,-382698,-382698,-338453,654,714629049
psp,MIP,psp_100_10_95_1_0,True,225.05,0.0,-441912,-441912,-441906,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_1_0,True,60.91,1274.56,-441912,-441912,-441912,247173,25386722
psp,B&B $(\alpha = 1)$,psp_100_10_95_1_0,False,1800.2,575.28,-442588,-442588,-392295,116470,916557333
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_1_0,True,62.2,636.99,-441912,-441912,-441912,44064,20752945
psp,B&B $(\alpha = 10)$,psp_100_10_95_1_0,False,1800.19,188.04,-441912,-441912,-408986,10629,876920166
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_1_0,True,1744.86,593.93,-441912,-441912,-441912,100164,693163206
psp,B&B $(\alpha = 100)$,psp_100_10_95_1_0,False,1801.08,422.77,-441912,-441912,-433288,1555,854458252
psp,MIP,psp_100_10_95_1_1,True,65.79,0.0,-503308,-503308,-503308,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_1_1,True,0.7,13.87,-503308,-503308,-503308,2978,476401
psp,B&B $(\alpha = 1)$,psp_100_10_95_1_1,True,436.52,16.7,-503308,-503308,-503308,34596,315796939
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_1_1,True,0.12,27.32,-503308,-503308,-503308,94,70878
psp,B&B $(\alpha = 10)$,psp_100_10_95_1_1,True,6.17,26.32,-503308,-503308,-503308,178,5444094
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_1_1,True,0.08,27.18,-503308,-503308,-503308,1,50309
psp,B&B $(\alpha = 100)$,psp_100_10_95_1_1,True,0.08,26.17,-503308,-503308,-503308,1,50309
psp,MIP,psp_100_10_95_1_2,True,70.71,0.0,-512136,-512136,-512136,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_1_2,True,2.71,31.66,-512136,-512136,-512136,10390,1643777
psp,B&B $(\alpha = 1)$,psp_100_10_95_1_2,True,1023.9,42.47,-512136,-512136,-512136,95638,703696371
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_1_2,True,5.9,31.78,-512136,-512136,-512136,4933,3099038
psp,B&B $(\alpha = 10)$,psp_100_10_95_1_2,True,216.48,26.97,-512136,-512136,-512136,4868,163343260
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_1_2,True,0.48,54.04,-512136,-512136,-512136,1,220961
psp,B&B $(\alpha = 100)$,psp_100_10_95_1_2,True,0.45,52.04,-512136,-512136,-512136,1,220961
psp,MIP,psp_100_10_95_1_3,True,35.01,0.0,-452756,-452756,-452756,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_1_3,True,20.34,176.76,-452756,-452756,-452756,104563,10714193
psp,B&B $(\alpha = 1)$,psp_100_10_95_1_3,False,1800.16,204.84,-452756,-452756,-416195,105190,1151002191
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_1_3,True,14.36,101.78,-452756,-452756,-452756,9812,5780990
psp,B&B $(\alpha = 10)$,psp_100_10_95_1_3,True,209.42,52.86,-452756,-452756,-452756,1839,135513972
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_1_3,True,1.21,215.55,-452756,-452756,-452756,1,459318
psp,B&B $(\alpha = 100)$,psp_100_10_95_1_3,True,1.11,207.54,-452756,-452756,-452756,1,459318
psp,MIP,psp_100_10_95_1_4,False,1800.01,0.0,-338878,-338878,-321161,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_10_95_1_4,True,613.15,5263.62,-336555,-336555,-336555,1962262,230787423
psp,B&B $(\alpha = 1)$,psp_100_10_95_1_4,False,1800.11,238.58,-338938,-338938,-242469,65219,830424487
psp,B&B+C $(\alpha = 10)$,psp_100_10_95_1_4,True,717.55,4062.33,-336555,-336555,-336555,649405,203955279
psp,B&B $(\alpha = 10)$,psp_100_10_95_1_4,False,1800.31,305.39,-337097,-337097,-281979,7378,823206307
psp,B&B+C $(\alpha = 100)$,psp_100_10_95_1_4,False,1800.64,1955.34,-336555,-336555,-318335,53517,511672378
psp,B&B $(\alpha = 100)$,psp_100_10_95_1_4,False,1802.73,825.15,-336555,-336555,-318485,667,728764202
psp,MIP,psp_100_5_100_100_0,True,34.08,0.0,-607722,-607722,-607722,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_100_0,True,0.18,5.52,-607722,-607722,-607722,1218,137994
psp,B&B $(\alpha = 1)$,psp_100_5_100_100_0,True,37.25,5.48,-607722,-607722,-607722,6312,33203085
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_100_0,True,0.01,4.2,-607722,-607722,-607722,1,9721
psp,B&B $(\alpha = 10)$,psp_100_5_100_100_0,True,0.01,3.82,-607722,-607722,-607722,1,9721
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_100_0,True,0.01,4.2,-607722,-607722,-607722,1,9721
psp,B&B $(\alpha = 100)$,psp_100_5_100_100_0,True,0.02,3.82,-607722,-607722,-607722,1,9721
psp,MIP,psp_100_5_100_100_1,True,191.95,0.0,-832314,-832314,-832241,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_100_1,True,11.07,113.58,-832314,-832314,-832314,32700,5386622
psp,B&B $(\alpha = 1)$,psp_100_5_100_100_1,False,1800.05,53.62,-846809,-846809,-467126,73831,860345386
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_100_1,True,18.49,95.6,-832314,-832314,-832314,11663,7996066
psp,B&B $(\alpha = 10)$,psp_100_5_100_100_1,False,1800.05,78.96,-832854,-832854,-535840,13868,1108312530
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_100_1,True,0.24,104.12,-832314,-832314,-832314,1,138102
psp,B&B $(\alpha = 100)$,psp_100_5_100_100_1,True,0.25,100.11,-832314,-832314,-832314,1,138102
psp,MIP,psp_100_5_100_100_2,True,2.53,0.0,-610669,-610669,-610669,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_100_2,True,0.08,3.07,-610669,-610669,-610669,684,75046
psp,B&B $(\alpha = 1)$,psp_100_5_100_100_2,True,4.1,5.03,-610669,-610669,-610669,3270,4701941
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_100_2,True,0.01,3.36,-610669,-610669,-610669,1,5593
psp,B&B $(\alpha = 10)$,psp_100_5_100_100_2,True,0.01,3.23,-610669,-610669,-610669,1,5593
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_100_2,True,0.01,3.36,-610669,-610669,-610669,1,5593
psp,B&B $(\alpha = 100)$,psp_100_5_100_100_2,True,0.01,3.23,-610669,-610669,-610669,1,5593
psp,MIP,psp_100_5_100_100_3,True,713.91,0.0,-650416,-650416,-650395,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_100_3,True,0.71,20.01,-650416,-650416,-650416,5148,473552
psp,B&B $(\alpha = 1)$,psp_100_5_100_100_3,True,208.94,30.35,-650416,-650416,-650416,39777,172101857
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_100_3,True,0.13,15.95,-650416,-650416,-650416,2140,88530
psp,B&B $(\alpha = 10)$,psp_100_5_100_100_3,True,0.73,12.85,-650416,-650416,-650416,801,970703
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_100_3,True,0.03,13.34,-650416,-650416,-650416,1,23973
psp,B&B $(\alpha = 100)$,psp_100_5_100_100_3,True,0.03,12.83,-650416,-650416,-650416,1,23973
psp,MIP,psp_100_5_100_100_4,True,80.53,0.0,-711626,-711626,-711626,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_100_4,True,2.1,33.73,-711626,-711626,-711626,7699,1129989
psp,B&B $(\alpha = 1)$,psp_100_5_100_100_4,True,549.19,28.94,-711626,-711626,-711626,76529,386898382
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_100_4,True,60.9,27.29,-711626,-711626,-711626,6262,47337536
psp,B&B $(\alpha = 10)$,psp_100_5_100_100_4,True,66.77,25.4,-711626,-711626,-711626,3758,51369075
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_100_4,True,0.07,26.19,-711626,-711626,-711626,1,42655
psp,B&B $(\alpha = 100)$,psp_100_5_100_100_4,True,0.07,25.18,-711626,-711626,-711626,1,42655
psp,MIP,psp_100_5_100_10_0,True,74.86,0.0,-375910,-375910,-375877,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_10_0,True,0.13,4.28,-375910,-375910,-375910,719,92846
psp,B&B $(\alpha = 1)$,psp_100_5_100_10_0,True,12.03,4.07,-375910,-375910,-375910,1504,10595278
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_10_0,True,0.01,4.2,-375910,-375910,-375910,1,9721
psp,B&B $(\alpha = 10)$,psp_100_5_100_10_0,True,0.01,3.82,-375910,-375910,-375910,1,9721
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_10_0,True,0.01,4.2,-375910,-375910,-375910,1,9721
psp,B&B $(\alpha = 100)$,psp_100_5_100_10_0,True,0.01,3.82,-375910,-375910,-375910,1,9721
psp,MIP,psp_100_5_100_10_1,True,775.63,0.0,-329537,-329537,-329516,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_10_1,True,8.1,91.41,-329537,-329537,-329537,21643,3484241
psp,B&B $(\alpha = 1)$,psp_100_5_100_10_1,False,1800.06,54.86,-329537,-329537,-279014,55468,674191500
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_10_1,True,40.78,61.76,-329537,-329537,-329537,10350,15954966
psp,B&B $(\alpha = 10)$,psp_100_5_100_10_1,False,1800.04,74.0,-329537,-329537,-316690,15217,1112661104
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_10_1,True,0.24,104.12,-329537,-329537,-329537,1,138102
psp,B&B $(\alpha = 100)$,psp_100_5_100_10_1,True,0.25,100.11,-329537,-329537,-329537,1,138102
psp,MIP,psp_100_5_100_10_2,True,3.47,0.0,-447179,-447179,-447179,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_10_2,True,0.1,3.27,-447179,-447179,-447179,662,104920
psp,B&B $(\alpha = 1)$,psp_100_5_100_10_2,True,0.46,1.91,-447179,-447179,-447179,195,512978
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_10_2,True,0.01,3.36,-447179,-447179,-447179,1,5593
psp,B&B $(\alpha = 10)$,psp_100_5_100_10_2,True,0.01,3.23,-447179,-447179,-447179,1,5593
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_10_2,True,0.01,3.36,-447179,-447179,-447179,1,5593
psp,B&B $(\alpha = 100)$,psp_100_5_100_10_2,True,0.01,3.23,-447179,-447179,-447179,1,5593
psp,MIP,psp_100_5_100_10_3,True,806.41,0.0,-335853,-335853,-335849,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_10_3,True,0.45,13.14,-335853,-335853,-335853,2271,280661
psp,B&B $(\alpha = 1)$,psp_100_5_100_10_3,True,205.51,18.43,-335853,-335853,-335853,20339,147009453
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_10_3,True,0.1,13.32,-335853,-335853,-335853,339,49288
psp,B&B $(\alpha = 10)$,psp_100_5_100_10_3,True,0.25,12.82,-335853,-335853,-335853,243,308752
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_10_3,True,0.03,13.34,-335853,-335853,-335853,1,23973
psp,B&B $(\alpha = 100)$,psp_100_5_100_10_3,True,0.03,12.83,-335853,-335853,-335853,1,23973
psp,MIP,psp_100_5_100_10_4,True,219.56,0.0,-381267,-381267,-381249,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_10_4,True,1.4,21.56,-381267,-381267,-381267,4498,599407
psp,B&B $(\alpha = 1)$,psp_100_5_100_10_4,True,594.16,31.35,-381267,-381267,-381267,53426,339204809
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_10_4,True,29.52,27.43,-381267,-381267,-381267,5308,21854268
psp,B&B $(\alpha = 10)$,psp_100_5_100_10_4,True,37.28,25.47,-381267,-381267,-381267,917,30119283
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_10_4,True,0.07,26.19,-381267,-381267,-381267,1,42655
psp,B&B $(\alpha = 100)$,psp_100_5_100_10_4,True,0.07,25.18,-381267,-381267,-381267,1,42655
psp,MIP,psp_100_5_100_1_0,True,44.15,0.0,-352386,-352386,-352379,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_1_0,True,0.13,4.49,-352386,-352386,-352386,741,95858
psp,B&B $(\alpha = 1)$,psp_100_5_100_1_0,True,6.02,3.81,-352386,-352386,-352386,740,5444076
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_1_0,True,0.01,4.2,-352386,-352386,-352386,1,9721
psp,B&B $(\alpha = 10)$,psp_100_5_100_1_0,True,0.01,3.82,-352386,-352386,-352386,1,9721
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_1_0,True,0.01,4.2,-352386,-352386,-352386,1,9721
psp,B&B $(\alpha = 100)$,psp_100_5_100_1_0,True,0.01,3.82,-352386,-352386,-352386,1,9721
psp,MIP,psp_100_5_100_1_1,True,1032.26,0.0,-277875,-277875,-277848,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_1_1,True,6.89,66.89,-277860,-277860,-277860,16475,2834873
psp,B&B $(\alpha = 1)$,psp_100_5_100_1_1,False,1800.07,76.33,-277860,-277860,-260626,55798,656850616
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_1_1,True,34.25,58.43,-277860,-277860,-277860,12604,15537915
psp,B&B $(\alpha = 10)$,psp_100_5_100_1_1,True,417.98,51.52,-277860,-277860,-277860,3197,283519492
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_1_1,True,0.25,104.12,-277860,-277860,-277860,1,138102
psp,B&B $(\alpha = 100)$,psp_100_5_100_1_1,True,0.25,100.11,-277860,-277860,-277860,1,138102
psp,MIP,psp_100_5_100_1_2,True,2.93,0.0,-430779,-430779,-430779,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_1_2,True,0.05,2.86,-430779,-430779,-430779,471,54148
psp,B&B $(\alpha = 1)$,psp_100_5_100_1_2,True,0.23,1.91,-430779,-430779,-430779,103,263094
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_1_2,True,0.01,3.36,-430779,-430779,-430779,1,5593
psp,B&B $(\alpha = 10)$,psp_100_5_100_1_2,True,0.01,3.23,-430779,-430779,-430779,1,5593
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_1_2,True,0.01,3.36,-430779,-430779,-430779,1,5593
psp,B&B $(\alpha = 100)$,psp_100_5_100_1_2,True,0.01,3.23,-430779,-430779,-430779,1,5593
psp,MIP,psp_100_5_100_1_3,False,1800.02,0.0,-304107,-304107,-297626,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_1_3,True,0.35,9.79,-304107,-304107,-304107,1555,237699
psp,B&B $(\alpha = 1)$,psp_100_5_100_1_3,True,149.13,13.9,-304107,-304107,-304107,13172,105927780
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_1_3,True,0.1,13.32,-304107,-304107,-304107,1,45042
psp,B&B $(\alpha = 10)$,psp_100_5_100_1_3,True,0.06,12.81,-304107,-304107,-304107,1,45042
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_1_3,True,0.03,13.34,-304107,-304107,-304107,1,23973
psp,B&B $(\alpha = 100)$,psp_100_5_100_1_3,True,0.03,12.83,-304107,-304107,-304107,1,23973
psp,MIP,psp_100_5_100_1_4,True,125.09,0.0,-347859,-347859,-347837,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_100_1_4,True,0.87,15.39,-347859,-347859,-347859,1622,471422
psp,B&B $(\alpha = 1)$,psp_100_5_100_1_4,True,266.92,17.35,-347859,-347859,-347859,22742,153492917
psp,B&B+C $(\alpha = 10)$,psp_100_5_100_1_4,True,2.42,27.44,-347859,-347859,-347859,1120,1629074
psp,B&B $(\alpha = 10)$,psp_100_5_100_1_4,True,12.71,25.41,-347859,-347859,-347859,318,10693853
psp,B&B+C $(\alpha = 100)$,psp_100_5_100_1_4,True,0.07,26.19,-347859,-347859,-347859,1,42655
psp,B&B $(\alpha = 100)$,psp_100_5_100_1_4,True,0.07,25.18,-347859,-347859,-347859,1,42655
psp,MIP,psp_100_5_90_100_0,True,4.74,0.0,-502570,-502570,-502570,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_100_0,True,13.04,97.74,-502570,-502570,-502570,41998,5723739
psp,B&B $(\alpha = 1)$,psp_100_5_90_100_0,False,1800.07,84.92,-566509,-566509,-380623,81980,859469311
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_100_0,True,11.89,93.54,-502570,-502570,-502570,26567,4421523
psp,B&B $(\alpha = 10)$,psp_100_5_90_100_0,False,1800.11,82.57,-514018,-514018,-457564,21247,1087372180
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_100_0,True,0.32,92.67,-502570,-502570,-502570,1,147763
psp,B&B $(\alpha = 100)$,psp_100_5_90_100_0,True,0.32,90.66,-502570,-502570,-502570,1,147763
psp,MIP,psp_100_5_90_100_1,True,96.13,0.0,-596308,-596308,-596271,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_100_1,True,240.11,1028.08,-596308,-596308,-596308,508470,73639237
psp,B&B $(\alpha = 1)$,psp_100_5_90_100_1,False,1800.13,93.31,-886438,-886438,-268187,50079,661731542
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_100_1,True,212.47,1500.0,-596308,-596308,-596308,269374,50347621
psp,B&B $(\alpha = 10)$,psp_100_5_90_100_1,False,1800.13,108.56,-788254,-788254,-317322,8639,1012165089
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_100_1,True,1391.52,812.35,-596308,-596308,-596308,106380,407083782
psp,B&B $(\alpha = 100)$,psp_100_5_90_100_1,False,1801.83,534.61,-719879,-719879,-357053,856,741071944
psp,MIP,psp_100_5_90_100_2,True,3.44,0.0,-521766,-521766,-521766,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_100_2,True,0.67,11.3,-521766,-521766,-521766,4242,436334
psp,B&B $(\alpha = 1)$,psp_100_5_90_100_2,True,376.56,16.44,-521766,-521766,-521766,45941,271691461
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_100_2,True,0.07,13.21,-521766,-521766,-521766,33,45120
psp,B&B $(\alpha = 10)$,psp_100_5_90_100_2,True,0.21,12.71,-521766,-521766,-521766,33,209431
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_100_2,True,0.04,13.21,-521766,-521766,-521766,1,22566
psp,B&B $(\alpha = 100)$,psp_100_5_90_100_2,True,0.03,12.71,-521766,-521766,-521766,1,22566
psp,MIP,psp_100_5_90_100_3,True,38.16,0.0,-544241,-544241,-544241,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_100_3,True,45.24,230.98,-544241,-544241,-544241,92151,17659613
psp,B&B $(\alpha = 1)$,psp_100_5_90_100_3,False,1800.09,82.1,-720201,-720201,-251339,55245,768984957
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_100_3,True,34.75,280.78,-544241,-544241,-544241,48238,11675941
psp,B&B $(\alpha = 10)$,psp_100_5_90_100_3,False,1800.08,114.86,-621808,-621808,-345210,8940,1057595736
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_100_3,True,223.25,184.36,-544241,-544241,-544241,7158,127542171
psp,B&B $(\alpha = 100)$,psp_100_5_90_100_3,True,1255.76,180.35,-544241,-544241,-544241,6456,777324528
psp,MIP,psp_100_5_90_100_4,True,48.46,0.0,-567116,-567116,-567116,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_100_4,True,112.04,493.71,-567116,-567116,-567116,228597,38373102
psp,B&B $(\alpha = 1)$,psp_100_5_90_100_4,False,1800.11,101.38,-770063,-770063,-282668,57418,715323329
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_100_4,True,115.6,625.9,-567116,-567116,-567116,102345,29369738
psp,B&B $(\alpha = 10)$,psp_100_5_90_100_4,False,1800.24,124.93,-687273,-687273,-357191,11040,1072659994
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_100_4,True,1654.56,396.44,-567116,-567116,-567116,101416,596580033
psp,B&B $(\alpha = 100)$,psp_100_5_90_100_4,False,1801.1,361.07,-597537,-597537,-436311,1325,757420206
psp,MIP,psp_100_5_90_10_0,True,658.5,0.0,-294154,-294154,-294126,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_10_0,True,8.27,89.96,-294154,-294154,-294154,29119,3486097
psp,B&B $(\alpha = 1)$,psp_100_5_90_10_0,False,1800.07,83.41,-294154,-294154,-255926,68364,746714080
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_10_0,True,19.77,49.3,-294154,-294154,-294154,13405,7481265
psp,B&B $(\alpha = 10)$,psp_100_5_90_10_0,False,1800.03,65.49,-294154,-294154,-284953,22986,1065033407
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_10_0,True,0.32,92.67,-294154,-294154,-294154,1,147763
psp,B&B $(\alpha = 100)$,psp_100_5_90_10_0,True,0.31,90.66,-294154,-294154,-294154,1,147763
psp,MIP,psp_100_5_90_10_1,True,679.98,0.0,-281159,-281159,-281152,0,0
psp,B&B+C $(\alpha = 1)$,psp_100_5_90_10_1,True,154.78,1119.63,-281159,-281159,-281159,337793,43525195
psp,B&B $(\alpha = 1)$,psp_100_5_90_10_1,False,1800.11,98.08,-285873,-285873,-193341,37920,527155546
psp,B&B+C $(\alpha = 10)$,psp_100_5_90_10_1,True,175.58,1038.11,-281159,-281159,-281159,194195,34659653
psp,B&B $(\alpha = 10)$,psp_100_5_90_10_1,False,1800.12,155.63,-284214,-284214,-217110,7695,906939584
psp,B&B+C $(\alpha = 100)$,psp_100_5_90_10_1,False,1800.13,557.05,-281159,-281159,-244081,54484,472125148
psp,B&B $(\alpha = 100)$,psp_100_5_90_10_1,False,1801.79,564.72,-281159,-281159,-242996,793,689891993
psp,MIP,psp_100_5_90_10_2,True,95.2,0.0,-308171,-308171,-308171,0,0
